tempo,posicao,velocidade,aceleracao
0.0120,9999.9993,-0.1177,-9.8100
0.0121,9999.9993,-0.1187,-9.8100
0.0122,9999.9993,-0.1197,-9.8100
0.0123,9999.9993,-0.1207,-9.8100
0.0124,9999.9992,-0.1216,-9.8100
0.0125,9999.9992,-0.1226,-9.8100
0.0126,9999.9992,-0.1236,-9.8100
0.0127,9999.9992,-0.1246,-9.8100
0.0128,9999.9992,-0.1256,-9.8100
0.0129,9999.9992,-0.1265,-9.8100
0.0130,9999.9992,-0.1275,-9.8100
0.0131,9999.9992,-0.1285,-9.8100
0.0132,9999.9991,-0.1295,-9.8100
0.0133,9999.9991,-0.1305,-9.8100
0.0134,9999.9991,-0.1315,-9.8100
0.0135,9999.9991,-0.1324,-9.8100
0.0136,9999.9991,-0.1334,-9.8100
0.0137,9999.9991,-0.1344,-9.8100
0.0138,9999.9991,-0.1354,-9.8100
0.0139,9999.9990,-0.1364,-9.8100
0.0140,9999.9990,-0.1373,-9.8100
0.0141,9999.9990,-0.1383,-9.8100
0.0142,9999.9990,-0.1393,-9.8100
0.0143,9999.9990,-0.1403,-9.8100
0.0144,9999.9990,-0.1413,-9.8100
0.0145,9999.9990,-0.1422,-9.8100
0.0146,9999.9989,-0.1432,-9.8100
0.0147,9999.9989,-0.1442,-9.8100
0.0148,9999.9989,-0.1452,-9.8100
0.0149,9999.9989,-0.1462,-9.8100
0.0150,9999.9989,-0.1471,-9.8100
0.0151,9999.9989,-0.1481,-9.8100
0.0152,9999.9989,-0.1491,-9.8100
0.0153,9999.9988,-0.1501,-9.8100
0.0154,9999.9988,-0.1511,-9.8100
0.0155,9999.9988,-0.1521,-9.8100
0.0156,9999.9988,-0.1530,-9.8100
0.0157,9999.9988,-0.1540,-9.8100
0.0158,9999.9988,-0.1550,-9.8100
0.0159,9999.9988,-0.1560,-9.8100
0.0160,9999.9987,-0.1570,-9.8100
0.0161,9999.9987,-0.1579,-9.8100
0.0162,9999.9987,-0.1589,-9.8100
0.0163,9999.9987,-0.1599,-9.8100
0.0164,9999.9987,-0.1609,-9.8100
0.0165,9999.9987,-0.1619,-9.8100
0.0166,9999.9986,-0.1628,-9.8100
0.0167,9999.9986,-0.1638,-9.8100
0.0168,9999.9986,-0.1648,-9.8100
0.0169,9999.9986,-0.1658,-9.8100
0.0170,9999.9986,-0.1668,-9.8100
0.0171,9999.9986,-0.1678,-9.8100
0.0172,9999.9985,-0.1687,-9.8100
0.0173,9999.9985,-0.1697,-9.8100
0.0174,9999.9985,-0.1707,-9.8100
0.0175,9999.9985,-0.1717,-9.8100
0.0176,9999.9985,-0.1727,-9.8100
0.0177,9999.9985,-0.1736,-9.8100
0.0178,9999.9984,-0.1746,-9.8100
0.0179,9999.9984,-0.1756,-9.8100
0.0180,9999.9984,-0.1766,-9.8100
0.0181,9999.9984,-0.1776,-9.8100
0.0182,9999.9984,-0.1785,-9.8100
0.0183,9999.9983,-0.1795,-9.8100
0.0184,9999.9983,-0.1805,-9.8100
0.0185,9999.9983,-0.1815,-9.8100
0.0186,9999.9983,-0.1825,-9.8100
0.0187,9999.9983,-0.1834,-9.8100
0.0188,9999.9983,-0.1844,-9.8100
0.0189,9999.9982,-0.1854,-9.8100
0.0190,9999.9982,-0.1864,-9.8100
0.0191,9999.9982,-0.1874,-9.8100
0.0192,9999.9982,-0.1884,-9.8100
0.0193,9999.9982,-0.1893,-9.8100
0.0194,9999.9981,-0.1903,-9.8100
0.0195,9999.9981,-0.1913,-9.8100
0.0196,9999.9981,-0.1923,-9.8100
0.0197,9999.9981,-0.1933,-9.8100
0.0198,9999.9981,-0.1942,-9.8100
0.0199,9999.9980,-0.1952,-9.8100
0.0200,9999.9980,-0.1962,-9.8100
0.0201,9999.9980,-0.1972,-9.8100
0.0202,9999.9980,-0.1982,-9.8100
0.0203,9999.9980,-0.1991,-9.8100
0.0204,9999.9979,-0.2001,-9.8100
0.0205,9999.9979,-0.2011,-9.8100
0.0206,9999.9979,-0.2021,-9.8100
0.0207,9999.9979,-0.2031,-9.8100
0.0208,9999.9979,-0.2040,-9.8100
0.0209,9999.9978,-0.2050,-9.8100
0.0210,9999.9978,-0.2060,-9.8100
0.0211,9999.9978,-0.2070,-9.8100
0.0212,9999.9978,-0.2080,-9.8100
0.0213,9999.9978,-0.2090,-9.8100
0.0214,9999.9977,-0.2099,-9.8100
0.0215,9999.9977,-0.2109,-9.8100
0.0216,9999.9977,-0.2119,-9.8100
0.0217,9999.9977,-0.2129,-9.8100
0.0218,9999.9977,-0.2139,-9.8100
0.0219,9999.9976,-0.2148,-9.8100
0.0220,9999.9976,-0.2158,-9.8100
0.0221,9999.9976,-0.2168,-9.8100
0.0222,9999.9976,-0.2178,-9.8100
0.0223,9999.9975,-0.2188,-9.8100
0.0224,9999.9975,-0.2197,-9.8100
0.0225,9999.9975,-0.2207,-9.8100
0.0226,9999.9975,-0.2217,-9.8100
0.0227,9999.9975,-0.2227,-9.8100
0.0228,9999.9974,-0.2237,-9.8100
0.0229,9999.9974,-0.2246,-9.8100
0.0230,9999.9974,-0.2256,-9.8100
0.0231,9999.9974,-0.2266,-9.8100
0.0232,9999.9973,-0.2276,-9.8100
0.0233,9999.9973,-0.2286,-9.8100
0.0234,9999.9973,-0.2296,-9.8100
0.0235,9999.9973,-0.2305,-9.8100
