tempo,posicao,velocidade,aceleracao
0.1200,9999.9288,-1.1772,-9.8100
0.1210,9999.9276,-1.1870,-9.8100
0.1220,9999.9264,-1.1968,-9.8100
0.1230,9999.9252,-1.2066,-9.8100
0.1240,9999.9240,-1.2164,-9.8100
0.1250,9999.9227,-1.2263,-9.8100
0.1260,9999.9215,-1.2361,-9.8100
0.1270,9999.9203,-1.2459,-9.8100
0.1280,9999.9190,-1.2557,-9.8100
0.1290,9999.9177,-1.2655,-9.8100
0.1300,9999.9165,-1.2753,-9.8100
0.1310,9999.9152,-1.2851,-9.8100
0.1320,9999.9139,-1.2949,-9.8100
0.1330,9999.9126,-1.3047,-9.8100
0.1340,9999.9113,-1.3145,-9.8100
0.1350,9999.9099,-1.3244,-9.8100
0.1360,9999.9086,-1.3342,-9.8100
0.1370,9999.9073,-1.3440,-9.8100
0.1380,9999.9059,-1.3538,-9.8100
0.1390,9999.9045,-1.3636,-9.8100
0.1400,9999.9032,-1.3734,-9.8100
0.1410,9999.9018,-1.3832,-9.8100
0.1420,9999.9004,-1.3930,-9.8100
0.1430,9999.8990,-1.4028,-9.8100
0.1440,9999.8976,-1.4126,-9.8100
0.1450,9999.8962,-1.4225,-9.8100
0.1460,9999.8947,-1.4323,-9.8100
0.1470,9999.8933,-1.4421,-9.8100
0.1480,9999.8918,-1.4519,-9.8100
0.1490,9999.8904,-1.4617,-9.8100
0.1500,9999.8889,-1.4715,-9.8100
0.1510,9999.8874,-1.4813,-9.8100
0.1520,9999.8859,-1.4911,-9.8100
0.1530,9999.8844,-1.5009,-9.8100
0.1540,9999.8829,-1.5107,-9.8100
0.1550,9999.8814,-1.5206,-9.8100
0.1560,9999.8799,-1.5304,-9.8100
0.1570,9999.8783,-1.5402,-9.8100
0.1580,9999.8768,-1.5500,-9.8100
0.1590,9999.8752,-1.5598,-9.8100
0.1600,9999.8736,-1.5696,-9.8100
0.1610,9999.8721,-1.5794,-9.8100
0.1620,9999.8705,-1.5892,-9.8100
0.1630,9999.8689,-1.5990,-9.8100
