tempo,posicao,velocidade,aceleracao
2.0300,9980.0678,-19.1811,-8.7605
2.0400,9979.8751,-19.2686,-8.7509
2.0500,9979.6816,-19.3560,-8.7412
2.0600,9979.4871,-19.4434,-8.7315
2.0700,9979.2918,-19.5306,-8.7217
2.0800,9979.0957,-19.6177,-8.7119
2.0900,9978.8986,-19.7047,-8.7021
2.1000,9978.7007,-19.7916,-8.6923
2.1100,9978.5019,-19.8785,-8.6824
2.1200,9978.3023,-19.9652,-8.6725
2.1300,9978.1017,-20.0518,-8.6625
2.1400,9977.9004,-20.1383,-8.6525
2.1500,9977.6981,-20.2248,-8.6425
2.1600,9977.4950,-20.3111,-8.6325
2.1700,9977.2910,-20.3973,-8.6224
2.1800,9977.0862,-20.4834,-8.6123
2.1900,9976.8805,-20.5694,-8.6022
2.2000,9976.6740,-20.6554,-8.5920
2.2100,9976.4665,-20.7412,-8.5818
2.2200,9976.2583,-20.8269,-8.5716
2.2300,9976.0491,-20.9125,-8.5613
2.2400,9975.8392,-20.9980,-8.5510
2.2500,9975.6283,-21.0834,-8.5407
2.2600,9975.4166,-21.1687,-8.5304
2.2700,9975.2041,-21.2539,-8.5200
2.2800,9974.9907,-21.3390,-8.5096
2.2900,9974.7765,-21.4240,-8.4991
2.3000,9974.5614,-21.5089,-8.4887
2.3100,9974.3454,-21.5937,-8.4782
2.3200,9974.1287,-21.6784,-8.4677
2.3300,9973.9110,-21.7629,-8.4571
2.3400,9973.6926,-21.8474,-8.4466
2.3500,9973.4732,-21.9318,-8.4359
2.3600,9973.2531,-22.0160,-8.4253
2.3700,9973.0321,-22.1002,-8.4147
2.3800,9972.8102,-22.1842,-8.4040
2.3900,9972.5876,-22.2681,-8.3933
2.4000,9972.3640,-22.3520,-8.3825
2.4100,9972.1397,-22.4357,-8.3717
2.4200,9971.9145,-22.5193,-8.3610
2.4300,9971.6885,-22.6028,-8.3501
2.4400,9971.4616,-22.6862,-8.3393
2.4500,9971.2339,-22.7695,-8.3284
2.4600,9971.0054,-22.8526,-8.3175
2.4700,9970.7760,-22.9357,-8.3066
2.4800,9970.5458,-23.0187,-8.2956
2.4900,9970.3148,-23.1015,-8.2847
2.5000,9970.0830,-23.1842,-8.2737
2.5100,9969.8503,-23.2669,-8.2626
2.5200,9969.6168,-23.3494,-8.2516
2.5300,9969.3825,-23.4318,-8.2405
2.5400,9969.1474,-23.5141,-8.2294
2.5500,9968.9114,-23.5963,-8.2183
2.5600,9968.6746,-23.6783,-8.2072
2.5700,9968.4370,-23.7603,-8.1960
2.5800,9968.1986,-23.8422,-8.1848
2.5900,9967.9593,-23.9239,-8.1736
2.6000,9967.7193,-24.0055,-8.1623
2.6100,9967.4784,-24.0870,-8.1511
2.6200,9967.2367,-24.1684,-8.1398
2.6300,9966.9942,-24.2497,-8.1285
2.6400,9966.7509,-24.3309,-8.1172
2.6500,9966.5068,-24.4119,-8.1058
2.6600,9966.2619,-24.4929,-8.0944
2.6700,9966.0161,-24.5737,-8.0830
2.6800,9965.7696,-24.6544,-8.0716
2.6900,9965.5223,-24.7350,-8.0602
2.7000,9965.2741,-24.8155,-8.0487
2.7100,9965.0251,-24.8959,-8.0372
2.7200,9964.7754,-24.9761,-8.0257
2.7300,9964.5248,-25.0563,-8.0142
2.7400,9964.2734,-25.1363,-8.0027
2.7500,9964.0213,-25.2162,-7.9911
2.7600,9963.7683,-25.2960,-7.9795
2.7700,9963.5146,-25.3757,-7.9679
2.7800,9963.2600,-25.4553,-7.9563
2.7900,9963.0047,-25.5347,-7.9447
2.8000,9962.7485,-25.6140,-7.9330
2.8100,9962.4916,-25.6933,-7.9213
2.8200,9962.2339,-25.7723,-7.9096
2.8300,9961.9754,-25.8513,-7.8979
2.8400,9961.7161,-25.9302,-7.8862
2.8500,9961.4560,-26.0089,-7.8744
2.8600,9961.1951,-26.0876,-7.8626
2.8700,9960.9334,-26.1661,-7.8508
2.8800,9960.6710,-26.2445,-7.8390
2.8900,9960.4078,-26.3227,-7.8272
2.9000,9960.1438,-26.4009,-7.8154
2.9100,9959.8790,-26.4789,-7.8035
2.9200,9959.6134,-26.5568,-7.7916
2.9300,9959.3470,-26.6346,-7.7797
2.9400,9959.0799,-26.7123,-7.7678
2.9500,9958.8120,-26.7899,-7.7559
2.9600,9958.5434,-26.8673,-7.7439
2.9700,9958.2739,-26.9446,-7.7320
2.9800,9958.0037,-27.0218,-7.7200
2.9900,9957.7327,-27.0989,-7.7080
3.0000,9957.4609,-27.1759,-7.6960
3.0100,9957.1884,-27.2527,-7.6840
3.0200,9956.9151,-27.3294,-7.6719
3.0300,9956.6411,-27.4060,-7.6599
3.0400,9956.3662,-27.4825,-7.6478
3.0500,9956.0906,-27.5589,-7.6357
3.0600,9955.8143,-27.6351,-7.6236
3.0700,9955.5372,-27.7112,-7.6115
3.0800,9955.2593,-27.7872,-7.5994
3.0900,9954.9807,-27.8631,-7.5872
3.1000,9954.7013,-27.9388,-7.5751
3.1100,9954.4211,-28.0145,-7.5629
3.1200,9954.1402,-28.0900,-7.5507
3.1300,9953.8586,-28.1653,-7.5385
3.1400,9953.5762,-28.2406,-7.5263
3.1500,9953.2930,-28.3158,-7.5141
3.1600,9953.0091,-28.3908,-7.5019
3.1700,9952.7245,-28.4657,-7.4896
3.1800,9952.4391,-28.5404,-7.4774
3.1900,9952.1529,-28.6151,-7.4651
3.2000,9951.8660,-28.6896,-7.4528
3.2100,9951.5784,-28.7640,-7.4405
3.2200,9951.2900,-28.8383,-7.4282
3.2300,9951.0009,-28.9125,-7.4159
3.2400,9950.7110,-28.9865,-7.4036
3.2500,9950.4204,-29.0604,-7.3912
3.2600,9950.1291,-29.1342,-7.3789
3.2700,9949.8370,-29.2079,-7.3665
3.2800,9949.5442,-29.2814,-7.3541
3.2900,9949.2506,-29.3548,-7.3418
3.3000,9948.9563,-29.4281,-7.3294
3.3100,9948.6613,-29.5013,-7.3170
3.3200,9948.3656,-29.5743,-7.3045
3.3300,9948.0691,-29.6473,-7.2921
3.3400,9947.7719,-29.7201,-7.2797
3.3500,9947.4740,-29.7927,-7.2673
3.3600,9947.1753,-29.8653,-7.2548
3.3700,9946.8759,-29.9377,-7.2423
3.3800,9946.5758,-30.0100,-7.2299
3.3900,9946.2750,-30.0822,-7.2174
3.4000,9945.9735,-30.1542,-7.2049
3.4100,9945.6712,-30.2261,-7.1924
3.4200,9945.3682,-30.2979,-7.1799
3.4300,9945.0645,-30.3696,-7.1674
3.4400,9944.7601,-30.4412,-7.1549
3.4500,9944.4550,-30.5126,-7.1424
3.4600,9944.1492,-30.5839,-7.1298
3.4700,9943.8426,-30.6551,-7.1173
3.4800,9943.5354,-30.7261,-7.1047
3.4900,9943.2274,-30.7970,-7.0922
3.5000,9942.9187,-30.8678,-7.0796
3.5100,9942.6093,-30.9385,-7.0671
3.5200,9942.2992,-31.0090,-7.0545
3.5300,9941.9884,-31.0795,-7.0419
3.5400,9941.6769,-31.1498,-7.0293
3.5500,9941.3647,-31.2199,-7.0167
3.5600,9941.0518,-31.2900,-7.0041
3.5700,9940.7382,-31.3599,-6.9915
3.5800,9940.4239,-31.4297,-6.9789
3.5900,9940.1090,-31.4993,-6.9663
3.6000,9939.7933,-31.5689,-6.9537
3.6100,9939.4769,-31.6383,-6.9411
3.6200,9939.1598,-31.7076,-6.9284
3.6300,9938.8420,-31.7767,-6.9158
3.6400,9938.5236,-31.8458,-6.9032
3.6500,9938.2044,-31.9147,-6.8905
3.6600,9937.8846,-31.9834,-6.8779
3.6700,9937.5641,-32.0521,-6.8652
3.6800,9937.2429,-32.1206,-6.8526
3.6900,9936.9210,-32.1890,-6.8399
3.7000,9936.5984,-32.2573,-6.8272
3.7100,9936.2752,-32.3254,-6.8146
3.7200,9935.9512,-32.3934,-6.8019
3.7300,9935.6266,-32.4613,-6.7892
3.7400,9935.3013,-32.5291,-6.7765
3.7500,9934.9753,-32.5967,-6.7639
3.7600,9934.6487,-32.6643,-6.7512
3.7700,9934.3214,-32.7316,-6.7385
3.7800,9933.9934,-32.7989,-6.7258
3.7900,9933.6647,-32.8660,-6.7131
3.8000,9933.3354,-32.9330,-6.7004
3.8100,9933.0054,-32.9999,-6.6878
3.8200,9932.6747,-33.0667,-6.6751
3.8300,9932.3434,-33.1333,-6.6624
3.8400,9932.0114,-33.1998,-6.6497
3.8500,9931.6788,-33.2662,-6.6370
3.8600,9931.3454,-33.3324,-6.6243
3.8700,9931.0114,-33.3985,-6.6116
3.8800,9930.6768,-33.4645,-6.5989
3.8900,9930.3415,-33.5304,-6.5862
3.9000,9930.0055,-33.5961,-6.5735
3.9100,9929.6689,-33.6617,-6.5608
3.9200,9929.3316,-33.7272,-6.5481
3.9300,9928.9937,-33.7925,-6.5354
3.9400,9928.6551,-33.8578,-6.5227
3.9500,9928.3159,-33.9229,-6.5099
3.9600,9927.9760,-33.9878,-6.4972
3.9700,9927.6355,-34.0527,-6.4845
3.9800,9927.2943,-34.1174,-6.4718
3.9900,9926.9525,-34.1820,-6.4591
4.0000,9926.6100,-34.2465,-6.4464
4.0100,9926.2669,-34.3108,-6.4337
4.0200,9925.9232,-34.3750,-6.4210
4.0300,9925.5788,-34.4391,-6.4084
4.0400,9925.2338,-34.5030,-6.3957
4.0500,9924.8881,-34.5669,-6.3830
4.0600,9924.5418,-34.6306,-6.3703
4.0700,9924.1949,-34.6942,-6.3576
4.0800,9923.8473,-34.7576,-6.3449
4.0900,9923.4991,-34.8209,-6.3322
4.1000,9923.1502,-34.8841,-6.3195
4.1100,9922.8008,-34.9472,-6.3068
4.1200,9922.4507,-35.0101,-6.2942
4.1300,9922.0999,-35.0729,-6.2815
4.1400,9921.7486,-35.1356,-6.2688
4.1500,9921.3966,-35.1982,-6.2561
4.1600,9921.0440,-35.2606,-6.2435
4.1700,9920.6908,-35.3229,-6.2308
4.1800,9920.3369,-35.3851,-6.2182
4.1900,9919.9824,-35.4472,-6.2055
4.2000,9919.6273,-35.5091,-6.1928
4.2100,9919.2716,-35.5709,-6.1802
4.2200,9918.9153,-35.6326,-6.1675
4.2300,9918.5584,-35.6941,-6.1549
4.2400,9918.2008,-35.7556,-6.1423
4.2500,9917.8426,-35.8168,-6.1296
4.2600,9917.4839,-35.8780,-6.1170
4.2700,9917.1245,-35.9391,-6.1044
4.2800,9916.7645,-36.0000,-6.0918
4.2900,9916.4039,-36.0608,-6.0791
4.3000,9916.0426,-36.1214,-6.0665
4.3100,9915.6808,-36.1820,-6.0539
4.3200,9915.3184,-36.2424,-6.0413
4.3300,9914.9554,-36.3027,-6.0287
4.3400,9914.5917,-36.3628,-6.0161
4.3500,9914.2275,-36.4229,-6.0036
4.3600,9913.8627,-36.4828,-5.9910
4.3700,9913.4973,-36.5426,-5.9784
4.3800,9913.1312,-36.6022,-5.9658
4.3900,9912.7646,-36.6618,-5.9533
4.4000,9912.3974,-36.7212,-5.9407
4.4100,9912.0296,-36.7804,-5.9282
4.4200,9911.6612,-36.8396,-5.9156
4.4300,9911.2922,-36.8986,-5.9031
4.4400,9910.9226,-36.9575,-5.8906
4.4500,9910.5525,-37.0163,-5.8780
4.4600,9910.1817,-37.0750,-5.8655
4.4700,9909.8104,-37.1335,-5.8530
4.4800,9909.4385,-37.1919,-5.8405
4.4900,9909.0660,-37.2502,-5.8280
4.5000,9908.6929,-37.3083,-5.8155
4.5100,9908.3192,-37.3664,-5.8030
4.5200,9907.9450,-37.4243,-5.7906
4.5300,9907.5702,-37.4821,-5.7781
4.5400,9907.1948,-37.5397,-5.7656
4.5500,9906.8188,-37.5973,-5.7532
4.5600,9906.4423,-37.6547,-5.7407
4.5700,9906.0651,-37.7119,-5.7283
4.5800,9905.6874,-37.7691,-5.7159
4.5900,9905.3092,-37.8261,-5.7034
4.6000,9904.9304,-37.8830,-5.6910
4.6100,9904.5510,-37.9398,-5.6786
4.6200,9904.1710,-37.9965,-5.6662
4.6300,9903.7905,-38.0530,-5.6539
4.6400,9903.4094,-38.1094,-5.6415
4.6500,9903.0277,-38.1657,-5.6291
4.6600,9902.6455,-38.2219,-5.6167
4.6700,9902.2627,-38.2779,-5.6044
4.6800,9901.8794,-38.3339,-5.5921
4.6900,9901.4955,-38.3897,-5.5797
4.7000,9901.1110,-38.4453,-5.5674
4.7100,9900.7260,-38.5009,-5.5551
4.7200,9900.3404,-38.5563,-5.5428
4.7300,9899.9543,-38.6116,-5.5305
4.7400,9899.5677,-38.6668,-5.5182
4.7500,9899.1804,-38.7219,-5.5059
4.7600,9898.7927,-38.7768,-5.4937
4.7700,9898.4044,-38.8316,-5.4814
4.7800,9898.0155,-38.8863,-5.4691
4.7900,9897.6261,-38.9409,-5.4569
4.8000,9897.2361,-38.9953,-5.4447
4.8100,9896.8456,-39.0496,-5.4325
4.8200,9896.4546,-39.1039,-5.4203
4.8300,9896.0630,-39.1579,-5.4081
4.8400,9895.6709,-39.2119,-5.3959
4.8500,9895.2782,-39.2657,-5.3837
4.8600,9894.8850,-39.3194,-5.3716
4.8700,9894.4913,-39.3730,-5.3594
4.8800,9894.0971,-39.4265,-5.3473
4.8900,9893.7023,-39.4799,-5.3351
4.9000,9893.3069,-39.5331,-5.3230
4.9100,9892.9111,-39.5862,-5.3109
4.9200,9892.5147,-39.6392,-5.2988
4.9300,9892.1177,-39.6921,-5.2867
4.9400,9891.7203,-39.7448,-5.2746
4.9500,9891.3223,-39.7974,-5.2626
4.9600,9890.9238,-39.8499,-5.2505
4.9700,9890.5248,-39.9023,-5.2385
4.9800,9890.1253,-39.9546,-5.2265
4.9900,9889.7252,-40.0067,-5.2145
5.0000,9889.3246,-40.0588,-5.2025
5.0100,9888.9235,-40.1107,-5.1905
5.0200,9888.5219,-40.1624,-5.1785
5.0300,9888.1197,-40.2141,-5.1665
5.0400,9887.7171,-40.2657,-5.1546
5.0500,9887.3139,-40.3171,-5.1426
5.0600,9886.9102,-40.3684,-5.1307
5.0700,9886.5060,-40.4196,-5.1188
5.0800,9886.1013,-40.4706,-5.1069
5.0900,9885.6961,-40.5216,-5.0950
5.1000,9885.2904,-40.5724,-5.0831
5.1100,9884.8841,-40.6231,-5.0712
5.1200,9884.4774,-40.6737,-5.0594
5.1300,9884.0702,-40.7242,-5.0475
5.1400,9883.6624,-40.7746,-5.0357
5.1500,9883.2542,-40.8248,-5.0239
5.1600,9882.8454,-40.8749,-5.0121
5.1700,9882.4362,-40.9249,-5.0003
5.1800,9882.0264,-40.9748,-4.9885
5.1900,9881.6162,-41.0246,-4.9768
5.2000,9881.2054,-41.0742,-4.9650
5.2100,9880.7942,-41.1238,-4.9533
5.2200,9880.3825,-41.1732,-4.9416
5.2300,9879.9702,-41.2225,-4.9299
5.2400,9879.5575,-41.2717,-4.9182
5.2500,9879.1443,-41.3207,-4.9065
5.2600,9878.7306,-41.3697,-4.8948
5.2700,9878.3164,-41.4185,-4.8832
5.2800,9877.9018,-41.4672,-4.8715
5.2900,9877.4866,-41.5158,-4.8599
5.3000,9877.0710,-41.5643,-4.8483
5.3100,9876.6548,-41.6127,-4.8367
5.3200,9876.2382,-41.6609,-4.8251
5.3300,9875.8211,-41.7091,-4.8135
5.3400,9875.4036,-41.7571,-4.8020
5.3500,9874.9855,-41.8050,-4.7905
5.3600,9874.5670,-41.8528,-4.7789
5.3700,9874.1480,-41.9004,-4.7674
5.3800,9873.7285,-41.9480,-4.7559
5.3900,9873.3086,-41.9954,-4.7445
5.4000,9872.8881,-42.0428,-4.7330
5.4100,9872.4672,-42.0900,-4.7215
5.4200,9872.0459,-42.1371,-4.7101
5.4300,9871.6240,-42.1841,-4.6987
5.4400,9871.2017,-42.2309,-4.6873
5.4500,9870.7789,-42.2777,-4.6759
5.4600,9870.3557,-42.3244,-4.6645
5.4700,9869.9320,-42.3709,-4.6531
5.4800,9869.5078,-42.4173,-4.6418
5.4900,9869.0832,-42.4636,-4.6305
5.5000,9868.6581,-42.5098,-4.6192
5.5100,9868.2325,-42.5559,-4.6079
5.5200,9867.8065,-42.6018,-4.5966
5.5300,9867.3800,-42.6477,-4.5853
5.5400,9866.9531,-42.6934,-4.5741
5.5500,9866.5257,-42.7391,-4.5628
5.5600,9866.0978,-42.7846,-4.5516
5.5700,9865.6695,-42.8300,-4.5404
5.5800,9865.2408,-42.8753,-4.5292
5.5900,9864.8116,-42.9205,-4.5180
5.6000,9864.3819,-42.9655,-4.5069
5.6100,9863.9518,-43.0105,-4.4957
5.6200,9863.5213,-43.0553,-4.4846
5.6300,9863.0903,-43.1001,-4.4735
5.6400,9862.6588,-43.1447,-4.4624
5.6500,9862.2269,-43.1892,-4.4513
5.6600,9861.7946,-43.2336,-4.4402
5.6700,9861.3618,-43.2779,-4.4292
5.6800,9860.9286,-43.3221,-4.4182
5.6900,9860.4949,-43.3661,-4.4072
5.7000,9860.0608,-43.4101,-4.3962
5.7100,9859.6263,-43.4540,-4.3852
5.7200,9859.1913,-43.4977,-4.3742
5.7300,9858.7559,-43.5413,-4.3633
5.7400,9858.3201,-43.5849,-4.3523
5.7500,9857.8838,-43.6283,-4.3414
5.7600,9857.4471,-43.6716,-4.3305
5.7700,9857.0099,-43.7148,-4.3196
5.7800,9856.5723,-43.7579,-4.3088
5.7900,9856.1343,-43.8008,-4.2979
5.8000,9855.6959,-43.8437,-4.2871
5.8100,9855.2570,-43.8865,-4.2763
5.8200,9854.8177,-43.9291,-4.2655
5.8300,9854.3780,-43.9717,-4.2547
5.8400,9853.9379,-44.0141,-4.2439
5.8500,9853.4973,-44.0564,-4.2332
5.8600,9853.0563,-44.0987,-4.2224
5.8700,9852.6149,-44.1408,-4.2117
5.8800,9852.1731,-44.1828,-4.2010
5.8900,9851.7308,-44.2247,-4.1903
5.9000,9851.2882,-44.2665,-4.1797
5.9100,9850.8451,-44.3082,-4.1690
5.9200,9850.4016,-44.3498,-4.1584
5.9300,9849.9577,-44.3913,-4.1478
5.9400,9849.5134,-44.4326,-4.1372
5.9500,9849.0686,-44.4739,-4.1266
5.9600,9848.6235,-44.5150,-4.1160
5.9700,9848.1779,-44.5561,-4.1055
5.9800,9847.7319,-44.5971,-4.0950
5.9900,9847.2856,-44.6379,-4.0845
6.0000,9846.8388,-44.6786,-4.0740
6.0100,9846.3916,-44.7193,-4.0635
6.0200,9845.9440,-44.7598,-4.0530
6.0300,9845.4960,-44.8002,-4.0426
6.0400,9845.0476,-44.8406,-4.0322
6.0500,9844.5988,-44.8808,-4.0218
6.0600,9844.1496,-44.9209,-4.0114
