tempo,posicao,velocidade,aceleracao
20.2386,7959.5200,-198.5404,-9.8100
20.5548,7895.7550,-201.6426,-9.8100
20.8710,7831.0090,-204.7448,-9.8100
21.1873,7765.2820,-207.8470,-9.8100
21.5035,7698.5740,-210.9492,-9.8100
21.8197,7630.8850,-214.0514,-9.8100
22.1359,7562.2150,-217.1536,-9.8100
22.4522,7492.5640,-220.2558,-9.8100
22.7684,7421.9320,-223.3580,-9.8100
23.0846,7350.3190,-226.4602,-9.8100
23.4009,7277.7250,-229.5624,-9.8100
23.7171,7204.1500,-232.6646,-9.8100
24.0333,7129.5940,-235.7668,-9.8100
24.3495,7054.0570,-238.8690,-9.8100
24.6658,6977.5390,-241.9712,-9.8100
24.9820,6900.0400,-245.0734,-9.8100
25.2982,6821.5600,-248.1756,-9.8100
25.6144,6742.0990,-251.2777,-9.8100
25.9307,6661.6570,-254.3799,-9.8100
26.2469,6580.2340,-257.4821,-9.8100
26.5631,6497.8300,-260.5843,-9.8100
26.8794,6414.4450,-263.6865,-9.8100
27.1956,6330.0790,-266.7887,-9.8100
27.5118,6244.7320,-269.8909,-9.8100
27.8280,6158.4040,-272.9931,-9.8100
28.1443,6071.0950,-276.0953,-9.8100
28.4605,5982.8050,-279.1975,-9.8100
28.7767,5893.5340,-282.2997,-9.8100
29.0930,5803.2820,-285.4019,-9.8100
29.4092,5712.0490,-288.5041,-9.8100
29.7254,5619.8350,-291.6063,-9.8100
30.0416,5526.6400,-294.7085,-9.8100
30.3579,5432.4640,-297.8107,-9.8100
30.6741,5337.3070,-300.9129,-9.8100
30.9903,5241.1690,-304.0150,-9.8100
31.3065,5144.0500,-307.1172,-9.8100
31.6228,5045.9500,-310.2194,-9.8100
31.9390,4946.8690,-313.3216,-9.8100
32.2552,4846.8070,-316.4238,-9.8100
32.5715,4745.7640,-319.5260,-9.8100
32.8877,4643.7400,-322.6282,-9.8100
33.2039,4540.7350,-325.7304,-9.8100
33.5201,4436.7490,-328.8326,-9.8100
33.8364,4331.7820,-331.9348,-9.8100
34.1526,4225.8340,-335.0370,-9.8100
34.4688,4118.9050,-338.1392,-9.8100
34.7851,4010.9950,-341.2414,-9.8100
35.1013,3902.1040,-344.3436,-9.8100
35.4175,3792.2320,-347.4458,-9.8100
35.7337,3681.3790,-350.5480,-9.8100
36.0500,3569.5450,-353.6502,-9.8100
36.3662,3456.7300,-356.7524,-9.8100
36.6824,3342.9340,-359.8545,-9.8100
36.9986,3228.1570,-362.9567,-9.8100
37.3149,3112.3990,-366.0589,-9.8100
37.6311,2995.6600,-369.1611,-9.8100
37.9473,2877.9400,-372.2633,-9.8100
38.2636,2759.2390,-375.3655,-9.8100
38.5798,2639.5570,-378.4677,-9.8100
38.8960,2518.8940,-381.5699,-9.8100
39.2122,2397.2500,-384.6721,-9.8100
39.5285,2274.6250,-387.7743,-9.8100
39.8447,2151.0190,-390.8765,-9.8100
40.1609,2026.4320,-393.9787,-9.8100
40.4772,1900.8640,-397.0809,-9.8100
40.7934,1774.3150,-400.1831,-9.8100
41.1096,1646.7850,-403.2853,-9.8100
41.4258,1518.2740,-406.3875,-9.8100
41.7421,1388.7820,-409.4897,-9.8100
42.0583,1258.3090,-412.5919,-9.8100
42.3745,1126.8550,-415.6940,-9.8100
42.6907,994.4200,-418.7962,-9.8100
43.0070,861.0040,-421.8984,-9.8100
43.3232,726.6070,-425.0006,-9.8100
43.6394,591.2290,-428.1028,-9.8100
43.9557,454.8700,-431.2050,-9.8100
44.2719,317.5300,-434.3072,-9.8100
44.5881,179.2090,-437.4094,-9.8100
44.9043,39.9070,-440.5116,-9.8100
45.2206,0.0000,-443.6138,-9.8100
