tempo,msd,msd_ajuste_potencia
2204,838.8,1418.9216328360496
2205,840.2,1419.4308936832704
2206,842.0,1419.9401062785028
2207,852.2,1420.4492706481885
2208,828.8,1420.958386818743
2209,862.6,1421.4674548165551
2210,843.2,1421.9764746679875
2211,862.6,1422.4854463993759
2212,841.2,1422.9943700370306
2213,846.6,1423.503245607235
2214,827.6,1424.0120731362463
2215,821.0,1424.520852650296
2216,835.2,1425.029584175589
2217,828.2,1425.538267738304
2218,834.0,1426.046903364594
2219,857.0,1426.5554910805856
2220,840.8,1427.0640309123796
2221,843.4,1427.5725228860506
2222,840.4,1428.0809670276478
2223,864.2,1428.5893633631938
2224,898.8,1429.0977119186862
2225,908.2,1429.6060127200958
2226,888.4,1430.1142657933678
2227,899.4,1430.622471164423
2228,920.8,1431.1306288591543
2229,915.4,1431.6387389034307
2230,922.8,1432.146801323095
2231,911.4,1432.654816143964
2232,917.2,1433.1627833918292
2233,905.8,1433.670703092457
2234,896.4,1434.1785752715875
2235,912.2,1434.6863999549364
2236,914.0,1435.1941771681932
2237,904.2,1435.701906937022
2238,914.0,1436.2095892870618
2239,926.6,1436.7172242439265
2240,916.0,1437.2248118332043
2241,924.2,1437.7323520804584
2242,949.2,1438.2398450112269
2243,941.0,1438.7472906510225
2244,938.8,1439.254689025333
2245,929.0,1439.762040159621
2246,924.0,1440.269344079324
2247,957.8,1440.776600809854
2248,948.4,1441.2838103765996
2249,939.4,1441.7909728049228
2250,933.2,1442.2980881201613
2251,946.6,1442.8051563476279
2252,974.0,1443.3121775126108
2253,961.0,1443.819151640373
2254,945.6,1444.3260787561533
2255,933.0,1444.8329588851645
2256,919.6,1445.3397920525967
2257,926.6,1445.8465782836133
2258,934.8,1446.3533176033545
2259,928.2,1446.8600100369354
2260,946.4,1447.3666556094463
2261,967.4,1447.8732543459532
2262,973.6,1448.379806271498
2263,955.4,1448.8863114110973
2264,953.2,1449.3927697897443
2265,919.4,1449.899181432407
2266,959.2,1450.405546364029
2267,957.8,1450.9118646095305
2268,948.8,1451.4181361938067
2269,966.6,1451.9243611417282
2270,986.4,1452.4305394781427
2271,981.8,1452.9366712278722
2272,1006.4,1453.4427564157156
2273,1014.6,1453.9487950664472
2274,1044.8,1454.4547872048176
2275,1055.4,1454.9607328555528
2276,1037.2,1455.4666320433553
2277,1045.8,1455.9724847929035
2278,1039.2,1456.4782911288519
2279,1057.8,1456.9840510758306
2280,1056.0,1457.4897646584468
2281,1047.4,1457.995431901283
2282,1026.8,1458.501052828898
2283,1016.2,1459.0066274658273
2284,1024.8,1459.5121558365825
2285,994.6,1460.017637965651
2286,966.4,1460.523073877497
2287,973.8,1461.028463596561
2288,953.2,1461.5338071472604
2289,935.4,1462.0391045539875
2290,935.2,1462.5443558411127
2291,939.4,1463.0495610329822
2292,928.8,1463.5547201539187
2293,932.2,1464.0598332282216
2294,924.8,1464.5649002801665
2295,937.0,1465.0699213340063
2296,925.2,1465.5748964139702
2297,941.0,1466.079825544264
2298,963.2,1466.5847087490702
2299,935.4,1467.0895460525483
2300,929.2,1467.5943374788344
2301,909.0,1468.0990830520416
2302,906.4,1468.6037827962598
2303,908.2,1469.1084367355556
2304,916.0,1469.6130448939725
2305,908.2,1470.1176072955316
2306,926.0,1470.6221239642298
2307,921.8,1471.1265949240421
2308,930.8,1471.6310201989202
2309,925.8,1472.1353998127927
2310,931.2,1472.639733789565
2311,938.6,1473.1440221531207
2312,956.8,1473.6482649273196
2313,929.8,1474.1524621359993
2314,947.2,1474.6566138029739
2315,929.0,1475.1607199520358
2316,931.2,1475.6647806069536
2317,957.0,1476.1687957914742
2318,955.2,1476.6727655293212
2319,929.8,1477.176689844196
2320,921.2,1477.680568759777
2321,881.0,1478.1844022997207
2322,869.6,1478.6881904876602
2323,865.0,1479.1919333472072
2324,888.8,1479.6956309019497
2325,865.0,1480.1992831754546
2326,841.2,1480.7028901912652
2327,848.2,1481.2064519729033
2328,837.2,1481.709968543868
2329,845.8,1482.213439927636
2330,862.8,1482.7168661476624
2331,886.6,1483.220247227379
2332,870.0,1483.7235831901965
2333,881.0,1484.2268740595023
2334,873.2,1484.7301198586629
2335,884.2,1485.2333206110216
2336,862.8,1485.7364763399
2337,853.0,1486.239587068598
2338,837.2,1486.742652820393
2339,853.0,1487.2456736185406
2340,851.6,1487.7486494862746
2341,837.8,1488.2515804468067
2342,848.4,1488.7544665233263
2343,837.8,1489.2573077390016
2344,835.6,1489.760104116979
2345,852.2,1490.2628556803822
2346,877.2,1490.7655624523138
2347,875.4,1491.268224455855
2348,900.4,1491.7708417140643
2349,885.8,1492.2734142499794
2350,907.6,1492.7759420866155
2351,929.8,1493.2784252469673
2352,941.2,1493.7808637540068
2353,945.0,1494.2832576306846
2354,950.8,1494.7856068999304
2355,977.0,1495.287911584652
2356,967.6,1495.7901717077357
2357,974.6,1496.292387292046
2358,998.0,1496.794558360427
2359,1025.8,1497.2966849357
2360,999.2,1497.798767040666
2361,982.6,1498.3008046981042
2362,993.2,1498.8027979307728
2363,1023.4,1499.3047467614085
2364,993.2,1499.8066512127264
2365,965.0,1500.308511307421
2366,991.2,1500.8103270681656
2367,973.0,1501.3120985176117
2368,959.6,1501.8138256783902
2369,965.0,1502.3155085731107
2370,940.8,1502.8171472243619
2371,967.4,1503.318741654711
2372,996.0,1503.8202918867046
2373,996.2,1504.3217979428682
2374,987.6,1504.8232598457066
2375,983.4,1505.3246776177027
2376,961.6,1505.82605128132
2377,947.4,1506.3273808589997
2378,957.6,1506.8286663731628
2379,937.0,1507.3299078462094
2380,927.2,1507.8311053005189
2381,926.6,1508.3322587584498
2382,916.0,1508.83336824234
2383,936.2,1509.3344337745064
2384,966.4,1509.8354553772456
2385,978.6,1510.3364330728332
2386,1004.8,1510.8373668835243
2387,1013.0,1511.338256831553
2388,1044.8,1511.8391029391341
2389,1072.2,1512.3399052284603
2390,1083.6,1512.840663721705
2391,1072.2,1513.3413784410197
2392,1044.8,1513.8420494085374
2393,1078.6,1514.3426766463685
2394,1114.4,1514.8432601766046
2395,1117.8,1515.3438000213166
2396,1082.0,1515.8442962025545
2397,1061.8,1516.3447487423484
2398,1062.4,1516.8451576627076
2399,1065.0,1517.3455229856222
2400,1084.0,1517.8458447330606
2401,1093.8,1518.3461229269724
2402,1099.6,1518.846357589286
2403,1093.8,1519.3465487419103
2404,1069.6,1519.8466964067334
2405,1073.8,1520.346800605624
2406,1078.8,1520.84686136043
2407,1114.6,1521.3468786929798
2408,1100.4,1521.8468526250815
2409,1106.6,1522.346783178523
2410,1100.4,1522.846670375073
2411,1110.6,1523.3465142364798
2412,1135.6,1523.8463147844711
2413,1152.2,1524.3460720407559
2414,1148.0,1524.845786027022
2415,1169.0,1525.345456764939
2416,1148.0,1525.8450842761551
2417,1111.4,1526.3446685822996
2418,1116.4,1526.844209704982
2419,1153.8,1527.3437076657917
2420,1148.0,1527.8431624862985
2421,1176.2,1528.3425741880528
2422,1180.4,1528.841942792585
2423,1159.4,1529.341268321406
2424,1178.4,1529.8405507960067
2425,1165.0,1530.3397902378595
2426,1144.4,1530.8389866684158
2427,1141.8,1531.3381401091087
2428,1130.8,1531.8372505813513
2429,1117.8,1532.3363181065367
2430,1108.0,1532.8353427060397
2431,1105.8,1533.3343244012146
2432,1102.4,1533.8332632133968
2433,1117.0,1534.3321591639021
2434,1103.2,1534.8310122740274
2435,1112.2,1535.32982256505
2436,1126.4,1535.8285900582277
2437,1110.6,1536.327314774799
2438,1140.0,1536.8259967359838
2439,1157.0,1537.3246359629818
2440,1148.0,1537.8232324769745
2441,1157.0,1538.3217862991235
2442,1160.8,1538.8202974505712
2443,1166.6,1539.3187659524417
2444,1153.2,1539.8171918258395
2445,1189.8,1540.3155750918495
2446,1204.8,1540.8139157715382
2447,1203.4,1541.312213885953
2448,1227.2,1541.8104694561223
2449,1247.4,1542.3086825030557
2450,1285.6,1542.806853047743
2451,1269.8,1543.304981111156
2452,1227.2,1543.803066714247
2453,1266.6,1544.3011098779502
2454,1280.0,1544.7991106231802
2455,1281.8,1545.2970689708332
2456,1303.6,1545.794984941786
2457,1318.6,1546.2928585568973
2458,1331.6,1546.7906898370068
2459,1290.6,1547.2884788029355
2460,1300.8,1547.7862254754857
2461,1309.0,1548.283929875441
2462,1288.4,1548.7815920235662
2463,1300.2,1549.2792119406076
2464,1260.8,1549.776789647293
2465,1299.4,1550.2743251643315
2466,1299.2,1550.7718185124138
2467,1285.0,1551.2692697122116
2468,1279.6,1551.7666787843787
2469,1297.0,1552.2640457495502
2470,1276.4,1552.7613706283423
2471,1290.6,1553.2586534413535
2472,1272.8,1553.7558942091632
2473,1262.6,1554.2530929523332
2474,1265.6,1554.750249691406
2475,1247.4,1555.2473644469064
2476,1233.2,1555.7444372393409
2477,1273.8,1556.2414680891973
2478,1256.0,1556.7384570169454
2479,1268.2,1557.2354040430366
2480,1264.0,1557.7323091879045
2481,1252.2,1558.2291724719641
2482,1225.6,1558.725993915612
2483,1226.6,1559.222773539227
2484,1234.8,1559.71951136317
2485,1251.4,1560.2162074077835
2486,1250.0,1560.7128616933917
2487,1234.6,1561.2094742403012
2488,1258.8,1561.7060450688002
2489,1234.6,1562.202574199159
2490,1247.2,1562.6990616516302
2491,1247.4,1563.1955074464481
2492,1269.6,1563.6919116038287
2493,1281.0,1564.188274143971
2494,1288.8,1564.6845950870556
2495,1248.2,1565.180874453245
2496,1229.6,1565.6771122626844
2497,1233.8,1566.1733085355006
2498,1235.6,1566.669463291803
2499,1249.8,1567.165576551683
2500,1266.4,1567.6616483352145
2501,1304.2,1568.157678662453
2502,1318.8,1568.6536675534376
2503,1314.6,1569.1496150281882
2504,1332.0,1569.645521106708
2505,1368.2,1570.1413858089822
2506,1406.4,1570.6372091549783
2507,1396.2,1571.132991164647
2508,1438.4,1571.6287318579198
2509,1478.6,1572.1244312547124
2510,1482.8,1572.620089374922
2511,1471.4,1573.1157062384282
2512,1482.0,1573.6112818650936
2513,1499.4,1574.1068162747629
2514,1483.6,1574.602309487264
2515,1493.8,1575.0977615224067
2516,1469.2,1575.5931723999836
2517,1462.6,1576.0885421397702
2518,1484.8,1576.5838707615244
2519,1461.0,1577.0791582849865
2520,1444.8,1577.5744047298801
2521,1418.6,1578.069610115911
2522,1414.4,1578.5647744627684
2523,1393.0,1579.0598977901232
2524,1354.0,1579.5549801176296
2525,1315.4,1580.0500214649253
2526,1305.6,1580.5450218516298
2527,1288.2,1581.039981297346
2528,1284.4,1581.534899821659
2529,1269.8,1582.029777444138
2530,1287.2,1582.5246141843343
2531,1305.8,1583.0194100617816
2532,1327.2,1583.5141650959977
2533,1325.8,1584.0088793064826
2534,1280.0,1584.5035527127202
2535,1286.6,1584.9981853341758
2536,1307.2,1585.4927771902992
2537,1263.4,1585.9873283005227
2538,1268.8,1586.4818386842617
2539,1306.6,1586.9763083609148
2540,1314.4,1587.4707373498636
2541,1313.8,1587.965125670473
2542,1296.8,1588.459473342091
2543,1316.2,1588.953780384049
2544,1272.8,1589.4480468156607
2545,1281.8,1589.9422726562245
2546,1258.8,1590.4364579250205
2547,1273.8,1590.9306026413135
2548,1273.6,1591.4247068243503
2549,1276.2,1591.9187704933624
2550,1240.0,1592.4127936675634
2551,1263.4,1592.9067763661506
2552,1275.2,1593.400718608305
2553,1293.0,1593.8946204131908
2554,1258.8,1594.3884817999556
2555,1300.2,1594.8823027877304
2556,1266.0,1595.37608339563
2557,1225.0,1595.8698236427522
2558,1186.0,1596.3635235481786
2559,1225.0,1596.857183130974
2560,1226.0,1597.3508024101873
2561,1266.6,1597.8443814048505
2562,1249.6,1598.3379201339792
2563,1210.6,1598.831418616573
2564,1232.4,1599.3248768716148
2565,1212.2,1599.8182949180712
2566,1200.8,1600.311672774892
2567,1189.0,1600.8050104610118
2568,1215.2,1601.298307995348
2569,1205.8,1601.7915653968023
2570,1206.8,1602.2847826842594
2571,1219.4,1602.7779598765883
2572,1201.2,1603.2710969926418
2573,1168.2,1603.7641940512565
2574,1187.6,1604.2572510712525
2575,1191.4,1604.7502680714342
2576,1214.8,1605.2432450705896
2577,1222.6,1605.7361820874908
2578,1214.0,1606.2290791408934
2579,1211.4,1606.7219362495375
2580,1214.8,1607.2147534321464
2581,1197.8,1607.707530707428
2582,1214.0,1608.200268094074
2583,1236.2,1608.6929656107607
2584,1272.8,1609.1856232761468
2585,1283.4,1609.6782411088766
2586,1300.4,1610.1708191275782
2587,1319.4,1610.6633573508632
2588,1290.4,1611.1558557973276
2589,1295.4,1611.648314485552
2590,1288.8,1612.1407334341004
2591,1297.0,1612.6331126615212
2592,1287.2,1613.1254521863473
2593,1268.2,1613.6177520270955
2594,1253.2,1614.1100122022672
2595,1247.4,1614.6022327303474
2596,1286.8,1615.0944136298058
2597,1284.2,1615.5865549190962
2598,1289.6,1616.0786566166573
2599,1255.4,1616.5707187409114
2600,1223.2,1617.0627413102652
2601,1211.4,1617.5547243431101
2602,1186.8,1618.0466678578216
2603,1181.0,1618.53857187276
2604,1172.8,1619.0304364062697
2605,1178.6,1619.5222614766792
2606,1199.6,1620.0140471023024
2607,1220.2,1620.5057933014366
2608,1219.6,1620.9975000923646
2609,1199.4,1621.4891674933529
2610,1206.4,1621.9807955226531
2611,1199.4,1622.472384198501
2612,1217.6,1622.9639335391173
2613,1221.8,1623.4554435627067
2614,1216.8,1623.946914287459
2615,1237.0,1624.4383457315491
2616,1220.4,1624.9297379131353
2617,1233.8,1625.4210908503615
2618,1212.0,1625.912404561356
2619,1209.8,1626.403679064232
2620,1226.0,1626.8949143770872
2621,1225.8,1627.3861105180038
2622,1220.8,1627.8772675050495
2623,1217.8,1628.368385356276
2624,1242.4,1628.8594640897204
2625,1258.6,1629.3505037234042
2626,1250.0,1629.8415042753343
2627,1272.2,1630.3324657635012
2628,1291.6,1630.8233882058819
2629,1296.2,1631.3142716204372
2630,1313.6,1631.8051160251134
2631,1271.4,1632.2959214378411
2632,1290.4,1632.7866878765362
2633,1311.4,1633.2774153591
2634,1332.0,1633.7681039034176
2635,1343.4,1634.2587535273606
2636,1320.4,1634.7493642487846
2637,1298.6,1635.2399360855302
2638,1305.6,1635.7304690554238
2639,1266.6,1636.2209631762762
2640,1269.6,1636.7114184658835
2641,1237.0,1637.201834942027
2642,1259.2,1637.6922126224733
2643,1237.8,1638.1825515249736
2644,1207.6,1638.6728516672645
2645,1166.6,1639.1631130670683
2646,1157.2,1639.6533357420915
2647,1149.8,1640.1435197100268
2648,1143.6,1640.6336649885516
2649,1164.2,1641.1237715953284
2650,1145.6,1641.6138395480057
2651,1166.6,1642.1038688642166
2652,1160.8,1642.5938595615796
2653,1126.6,1643.083811657699
2654,1128.0,1643.5737251701637
2655,1123.4,1644.0636001165485
2656,1128.0,1644.5534365144138
2657,1108.2,1645.0432343813047
2658,1140.4,1645.532993734752
2659,1101.8,1646.0227145922722
2660,1065.2,1646.512396971367
2661,1059.4,1647.0020408895232
2662,1090.8,1647.491646364214
2663,1127.4,1647.9812134128974
2664,1110.0,1648.4707420530171
2665,1113.0,1648.9602323020026
2666,1129.6,1649.4496841772682
2667,1125.8,1649.939097696215
2668,1124.0,1650.428472876228
2669,1114.6,1650.9178097346794
2670,1108.0,1651.4071082889263
2671,1101.0,1651.8963685563115
2672,1132.4,1652.385590554163
2673,1141.8,1652.874774299796
2674,1165.6,1653.3639198105095
2675,1186.6,1653.8530271035895
2676,1211.6,1654.342096196307
2677,1177.0,1654.8311271059194
2678,1199.6,1655.320119849669
2679,1218.6,1655.8090744447845
2680,1196.0,1656.2979909084809
2681,1159.4,1656.7868692579573
2682,1157.6,1657.2757095104007
2683,1192.2,1657.7645116829824
2684,1180.4,1658.2532757928602
2685,1217.8,1658.742001857178
2686,1225.6,1659.230689893065
2687,1188.2,1659.7193399176363
2688,1171.6,1660.207951947994
2689,1199.4,1660.696526001225
2690,1166.0,1661.1850620944022
2691,1165.0,1661.6735602445854
2692,1201.2,1662.1620204688195
2693,1197.8,1662.650442784136
2694,1177.6,1663.1388272075517
2695,1205.8,1663.6271737560705
2696,1205.6,1664.1154824466814
2697,1214.6,1664.60375329636
2698,1222.0,1665.0919863220677
2699,1193.8,1665.5801815407526
2700,1223.2,1666.068338969348
2701,1248.2,1666.556458624774
2702,1212.0,1667.0445405239368
2703,1213.0,1667.5325846837288
2704,1198.0,1668.0205911210282
2705,1209.8,1668.5085598526998
2706,1216.4,1668.996490895595
2707,1232.2,1669.4843842665498
2708,1209.2,1669.972239982389
2709,1194.6,1670.4600580599217
2710,1224.8,1670.9478385159437
2711,1220.2,1671.4355813672378
2712,1220.4,1671.923286630572
2713,1203.4,1672.4109543227019
2714,1202.4,1672.8985844603687
2715,1226.6,1673.3861770602996
2716,1228.8,1673.8737321392093
2717,1242.6,1674.3612497137985
2718,1228.8,1674.8487298007537
2719,1226.6,1675.3361724167482
2720,1207.2,1675.8235775784422
2721,1177.0,1676.3109453024813
2722,1174.4,1676.7982756054994
2723,1145.8,1677.2855685041147
2724,1174.4,1677.7728240149338
2725,1169.8,1678.2600421545492
2726,1207.6,1678.747222939539
2727,1238.6,1679.2343663864688
2728,1211.6,1679.7214725118909
2729,1193.8,1680.208541332344
2730,1192.4,1680.6955728643534
2731,1193.0,1681.182567124431
2732,1192.8,1681.6695241290747
2733,1193.0,1682.1564438947705
2734,1223.2,1682.64332643799
2735,1255.4,1683.1301717751917
2736,1254.4,1683.6169799228207
2737,1223.4,1684.1037508973095
2738,1207.2,1684.5904847150764
2739,1229.8,1685.0771813925269
2740,1240.0,1685.5638409460532
2741,1263.4,1686.050463392035
2742,1266.8,1686.5370487468374
2743,1301.0,1687.0235970268134
2744,1326.4,1687.5101082483022
2745,1329.8,1687.9965824276305
2746,1314.8,1688.4830195811114
2747,1287.4,1688.9694197250449
2748,1288.4,1689.4557828757177
2749,1270.6,1689.9421090494038
2750,1253.2,1690.428398262365
2751,1271.4,1690.9146505308474
2752,1245.6,1691.400865871087
2753,1261.0,1691.887044299305
2754,1272.8,1692.3731858317096
2755,1260.2,1692.8592904844973
2756,1264.0,1693.34535827385
2757,1233.0,1693.831389215938
2758,1198.0,1694.3173833269177
2759,1192.2,1694.803340622933
2760,1163.2,1695.2892611201148
2761,1151.4,1695.775144834581
2762,1157.2,1696.2609917824368
2763,1185.8,1696.746801979774
2764,1157.2,1697.2325754426724
2765,1137.0,1697.7183121871985
2766,1133.6,1698.2040122294056
2767,1113.0,1698.6896755853343
2768,1126.4,1699.1753022710134
2769,1163.4,1699.6608923024578
2770,1170.0,1700.1464456956696
2771,1170.6,1700.6319624666392
2772,1151.6,1701.1174426313428
2773,1120.2,1701.6028862057447
2774,1092.8,1702.0882932057966
2775,1078.6,1702.5736636474378
2776,1086.0,1703.0589975465934
2777,1112.2,1703.544294919178
2778,1111.2,1704.0295557810912
2779,1073.8,1704.5147801482221
2780,1073.6,1704.9999680364454
2781,1101.8,1705.4851194616247
2782,1092.0,1705.9702344396096
2783,1058.6,1706.4553129862386
2784,1058.8,1706.9403551173364
2785,1061.8,1707.4253608487156
2786,1032.4,1707.910330196176
2787,1034.6,1708.3952631755055
2788,1002.4,1708.8801598024793
2789,973.8,1709.3650200928591
2790,956.0,1709.8498440623955
2791,940.2,1710.3346317268263
2792,962.0,1710.8193831018762
2793,979.4,1711.3040982032576
2794,979.6,1711.7887770466714
2795,1008.2,1712.2734196478045
2796,994.4,1712.7580260223335
2797,984.2,1713.2425961859208
2798,991.6,1713.7271301542166
2799,1021.8,1714.2116279428603
2800,1048.4,1714.6960895674767
2801,1038.6,1715.1805150436805
2802,1077.2,1715.664904387072
2803,1067.4,1716.1492576132416
2804,1071.6,1716.6335747377645
2805,1075.4,1717.1178557762062
2806,1104.0,1717.6021007441188
2807,1098.6,1718.086309657042
2808,1104.8,1718.5704825305033
2809,1098.6,1719.0546193800192
2810,1108.4,1719.538720221092
2811,1114.6,1720.0227850692133
2812,1143.2,1720.5068139398625
2813,1169.0,1720.9908068485058
2814,1141.6,1721.4747638105978
2815,1133.8,1721.9586848415813
2816,1124.8,1722.442569956887
2817,1144.2,1722.9264191719326
2818,1151.6,1723.4102325021247
2819,1142.6,1723.8940099628576
2820,1168.0,1724.377751569513
2821,1200.2,1724.8614573374614
2822,1188.8,1725.3451272820605
2823,1225.0,1725.8287614186563
2824,1233.6,1726.312359762583
2825,1242.6,1726.795922329162
2826,1233.6,1727.2794491337038
2827,1226.6,1727.7629401915067
2828,1233.6,1728.2463955178562
2829,1238.6,1728.7298151280268
2830,1215.6,1729.2131990372804
2831,1207.4,1729.6965472608679
2832,1219.2,1730.1798598140272
2833,1253.0,1730.6631367119846
2834,1262.4,1731.1463779699552
2835,1264.2,1731.629583603142
2836,1283.6,1732.1127536267354
2837,1269.8,1732.595888055915
2838,1273.2,1733.0789869058478
2839,1252.2,1733.5620501916892
2840,1291.2,1734.0450779285834
2841,1301.0,1734.5280701316617
2842,1306.4,1735.0110268160445
2843,1272.2,1735.4939479968405
2844,1313.2,1735.9768336891461
2845,1311.4,1736.4596839080461
2846,1353.6,1736.942498668614
2847,1360.2,1737.4252779859112
2848,1351.2,1737.908021874988
2849,1397.8,1738.3907303508813
2850,1369.6,1738.8734034286194
2851,1337.8,1739.3560411232156
2852,1361.6,1739.838643449674
2853,1337.8,1740.321210422986
2854,1316.0,1740.8037420581315
2855,1274.6,1741.2862383700797
2856,1271.2,1741.768699373786
2857,1243.4,1742.2511250841967
2858,1284.0,1742.7335155162455
2859,1265.8,1743.2158706848538
2860,1287.2,1743.6981906049332
2861,1277.0,1744.1804752913822
2862,1297.2,1744.6627247590889
2863,1309.8,1745.1449390229288
2864,1332.0,1745.6271180977674
2865,1331.4,1746.109261998457
2866,1366.4,1746.5913707398397
2867,1408.2,1747.073444336746
2868,1387.2,1747.5554828039947
2869,1385.8,1748.037486156393
2870,1392.8,1748.5194544087371
2871,1397.8,1749.001387575812
2872,1442.4,1749.4832856723908
2873,1445.0,1749.9651487132353
2874,1482.0,1750.446976713096
2875,1497.0,1750.9287696867123
2876,1514.0,1751.4105276488126
2877,1502.6,1751.8922506141128
2878,1493.2,1752.373938597318
2879,1512.2,1752.8555916131234
2880,1481.6,1753.337209676211
2881,1463.4,1753.8187928012521
2882,1470.8,1754.300341002907
2883,1477.0,1754.7818542958257
2884,1472.8,1755.2633326946448
2885,1452.2,1755.7447762139911
2886,1461.6,1756.2261848684805
2887,1442.6,1756.707558672717
2888,1481.6,1757.1888976412931
2889,1473.8,1757.6702017887912
2890,1477.6,1758.151471129782
2891,1509.8,1758.6327056788248
2892,1487.6,1759.1139054504683
2893,1509.8,1759.5950704592494
2894,1522.4,1760.076200719695
2895,1543.4,1760.5572962463198
2896,1553.2,1761.038357053628
2897,1547.4,1761.5193831561128
2898,1542.0,1762.0003745682554
2899,1520.2,1762.481331304528
2900,1515.6,1762.9622533793893
2901,1522.6,1763.443140807289
2902,1531.6,1763.9239936026647
2903,1573.8,1764.4048117799427
2904,1568.8,1764.8855953535399
2905,1565.8,1765.3663443378607
2906,1570.4,1765.8470587472996
2907,1606.6,1766.3277385962388
2908,1607.2,1766.808383899051
2909,1628.2,1767.2889946700973
2910,1659.2,1767.769570923728
2911,1680.2,1768.250112674283
2912,1637.2,1768.7306199360896
2913,1621.8,1769.211092723467
2914,1612.4,1769.6915310507206
2915,1621.0,1770.1719349321475
2916,1604.8,1770.6523043820318
2917,1560.2,1771.132639414649
2918,1554.8,1771.6129400442617
2919,1526.6,1772.0932062851227
2920,1570.8,1772.5734381514742
2921,1526.6,1773.0536356575474
2922,1524.4,1773.533798817562
2923,1562.6,1774.0139276457287
2924,1581.2,1774.4940221562456
2925,1556.2,1774.9740823633012
2926,1564.8,1775.4541082810726
2927,1589.8,1775.934099923727
2928,1568.4,1776.4140573054206
2929,1566.6,1776.893980440298
2930,1590.4,1777.3738693424946
2931,1564.2,1777.8537240261342
2932,1547.6,1778.33354450533
2933,1545.0,1778.813330794185
2934,1554.4,1779.293082906792
2935,1509.8,1779.7728008572317
2936,1467.2,1780.252484659575
2937,1461.0,1780.732134327883
2938,1434.0,1781.2117498762047
2939,1409.0,1781.69133131858
2940,1435.2,1782.170878669037
2941,1394.6,1782.650391941594
2942,1435.2,1783.1298711502593
2943,1476.2,1783.6093163090293
2944,1494.0,1784.0887274318904
2945,1467.4,1784.5681045328192
2946,1464.4,1785.0474476257812
2947,1466.6,1785.5267567247313
2948,1443.6,1786.0060318436147
2949,1443.4,1786.4852729963648
2950,1442.0,1786.964480196906
2951,1422.6,1787.4436534591518
2952,1422.8,1787.9227927970048
2953,1410.6,1788.4018982243576
2954,1422.8,1788.8809697550926
2955,1421.8,1789.3600074030815
2956,1396.8,1789.839011182185
2957,1397.0,1790.3179811062555
2958,1374.0,1790.7969171891325
2959,1383.4,1791.2758194446471
2960,1366.4,1791.7546878866192
2961,1344.2,1792.2335225288584
2962,1319.6,1792.7123233851642
2963,1280.2,1793.1910904693257
2964,1290.0,1793.6698237951216
2965,1289.8,1794.1485233763206
2966,1330.8,1794.6271892266814
2967,1333.8,1795.105821359952
2968,1318.0,1795.5844197898698
2969,1313.8,1796.0629845301626
2970,1298.8,1796.5415155945482
2971,1270.6,1797.0200129967334
2972,1233.2,1797.4984767504152
2973,1229.0,1797.976906869281
2974,1228.8,1798.4553033670068
2975,1251.4,1798.9336662572593
2976,1255.6,1799.4119955536955
2977,1240.2,1799.890291269961
2978,1230.4,1800.3685534196916
2979,1189.0,1800.846782016514
2980,1192.8,1801.324977074044
2981,1201.8,1801.803138605887
2982,1201.2,1802.281266625639
2983,1206.6,1802.7593611468856
2984,1213.2,1803.2374221832024
2985,1238.6,1803.7154497481547
2986,1230.8,1804.1934438552987
2987,1225.0,1804.671404518179
2988,1199.2,1805.1493317503318
2989,1165.0,1805.627225565282
2990,1178.8,1806.1050859765455
2991,1178.6,1806.5829129976273
2992,1212.8,1807.0607066420232
2993,1213.0,1807.5384669232187
2994,1175.6,1808.0161938546898
2995,1140.2,1808.4938874499012
2996,1167.2,1808.9715477223092
2997,1174.6,1809.4491746853596
2998,1176.0,1809.926768352488
2999,1153.8,1810.4043287371207
3000,1115.2,1810.8818558526739
3001,1100.2,1811.359349712553
3002,1094.8,1811.8368103301557
3003,1129.0,1812.3142377188672
3004,1131.2,1812.7916318920643
3005,1098.6,1813.2689928631146
3006,1134.4,1813.7463206453747
3007,1139.4,1814.2236152521918
3008,1141.6,1814.700876696903
3009,1136.2,1815.178104992836
3010,1141.6,1815.6553001533086
3011,1130.6,1816.132462191629
3012,1169.2,1816.6095911210953
3013,1177.8,1817.0866869549957
3014,1180.0,1817.5637497066095
3015,1217.8,1818.0407793892055
3016,1193.2,1818.5177760160427
3017,1169.0,1818.994739600371
3018,1168.8,1819.4716701554307
3019,1207.4,1819.948567694451
3020,1218.0,1820.425432230653
3021,1225.8,1820.902263777248
3022,1235.6,1821.3790623474365
3023,1224.2,1821.85582795441
3024,1253.6,1822.332560611351
3025,1259.4,1822.8092603314312
3026,1270.8,1823.2859271278135
3027,1278.6,1823.7625610136508
3028,1299.2,1824.2391620020871
3029,1321.8,1824.7157301062555
3030,1312.0,1825.1922653392808
3031,1337.8,1825.6687677142775
3032,1370.8,1826.145237244351
3033,1368.2,1826.6216739425965
3034,1379.6,1827.0980778221
3035,1383.4,1827.574448895939
3036,1384.0,1828.0507871771795
3037,1424.2,1828.5270926788796
3038,1384.0,1829.003365414087
3039,1342.6,1829.4796053958407
3040,1297.2,1829.955812637169
3041,1309.8,1830.431987151092
3042,1333.6,1830.90812895062
3043,1318.6,1831.384238048753
3044,1359.2,1831.8603144584833
3045,1320.2,1832.3363581927922
3046,1345.6,1832.8123692646516
3047,1341.0,1833.2883476870252
3048,1315.6,1833.7642934728665
