tempo,posicao,velocidade,aceleracao
63.8780,6497.0597,-58.3758,-0.0000
64.1942,6478.5997,-58.3758,-0.0000
64.5105,6460.1397,-58.3758,-0.0000
64.8267,6441.6796,-58.3758,-0.0000
65.1429,6423.2196,-58.3758,-0.0000
65.4591,6404.7596,-58.3758,-0.0000
65.7754,6386.2995,-58.3758,-0.0000
66.0916,6367.8395,-58.3758,-0.0000
66.4078,6349.3794,-58.3758,-0.0000
66.7241,6330.9194,-58.3758,-0.0000
67.0403,6312.4594,-58.3758,-0.0000
67.3565,6293.9993,-58.3758,-0.0000
67.6727,6275.5393,-58.3758,-0.0000
67.9890,6257.0793,-58.3758,-0.0000
68.3052,6238.6192,-58.3758,-0.0000
68.6214,6220.1592,-58.3758,-0.0000
68.9377,6201.6992,-58.3758,-0.0000
69.2539,6183.2391,-58.3758,-0.0000
69.5701,6164.7791,-58.3758,-0.0000
69.8863,6146.3191,-58.3758,-0.0000
70.2026,6127.8590,-58.3758,-0.0000
70.5188,6109.3990,-58.3758,-0.0000
70.8350,6090.9389,-58.3758,-0.0000
71.1512,6072.4789,-58.3758,-0.0000
71.4675,6054.0189,-58.3758,-0.0000
71.7837,6035.5588,-58.3758,-0.0000
72.0999,6017.0988,-58.3758,-0.0000
72.4162,5998.6388,-58.3758,-0.0000
72.7324,5980.1787,-58.3758,-0.0000
73.0486,5961.7187,-58.3758,-0.0000
73.3648,5943.2587,-58.3758,-0.0000
73.6811,5924.7986,-58.3758,-0.0000
73.9973,5906.3386,-58.3758,-0.0000
74.3135,5887.8786,-58.3758,-0.0000
74.6298,5869.4185,-58.3758,-0.0000
74.9460,5850.9585,-58.3758,-0.0000
75.2622,5832.4985,-58.3758,-0.0000
75.5784,5814.0384,-58.3758,-0.0000
75.8947,5795.5784,-58.3758,-0.0000
76.2109,5777.1183,-58.3758,-0.0000
76.5271,5758.6583,-58.3758,-0.0000
76.8433,5740.1983,-58.3758,-0.0000
77.1596,5721.7382,-58.3758,-0.0000
77.4758,5703.2782,-58.3758,-0.0000
77.7920,5684.8182,-58.3758,-0.0000
